utc_time,elapsed_sec,trajectory_elapsed_sec,sample_visible,tracking_started,rebuilt_trajectory,target_elapsed_sec,ideal_target_elapsed_sec,az_deg,el_deg,raw_x_angle_deg,raw_y_angle_deg,cmd_x_angle_deg,cmd_y_angle_deg,raw_dx_deg,raw_dy_deg,cmd_dx_deg,cmd_dy_deg,x_vel_deg_per_s,y_vel_deg_per_s,x_acc_deg_per_s2,y_acc_deg_per_s2,x_actual_deg,y_actual_deg,x_cmd_error_deg,y_cmd_error_deg,x_traj_error_deg,y_traj_error_deg,capture_error_deg,status
2026-03-23T20:19:24.689060+00:00,0.000001,0.000000,1,0,1,0.050001,0.050001,325.646929,25.093446,50.311341,48.387729,50.289346,48.384891,0.000000,0.000000,0.000000,0.000000,-0.439909,-0.056777,-35.192680,-4.542191,0.000231,0.007867,50.289115,48.377023,50.289115,48.377023,50.289115,Waiting for rise in 5585.4 s
2026-03-23T20:19:24.773767+00:00,0.084690,0.084689,1,0,0,0.134690,0.134690,325.656830,25.117010,50.274077,48.382917,50.252060,48.380069,-0.037265,-0.004813,-0.037286,-0.004822,-0.440233,-0.056919,-0.005442,-0.002371,0.006626,0.013661,50.245434,48.366408,50.245434,48.366408,50.245434,Tracking pass
2026-03-23T20:19:24.833727+00:00,0.144655,0.144654,1,0,0,0.194655,0.194655,325.663850,25.133710,50.247669,48.379500,50.225635,48.376644,-0.026408,-0.003417,-0.026425,-0.003425,-0.440560,-0.057061,-0.005446,-0.002376,0.158717,0.172319,50.066917,48.204325,50.066917,48.204325,50.066917,Tracking pass
2026-03-23T20:19:24.893642+00:00,0.204558,0.204557,1,0,0,0.254558,0.254558,325.670872,25.150408,50.221268,48.376078,50.199218,48.373215,-0.026401,-0.003422,-0.026417,-0.003430,-0.440886,-0.057204,-0.005451,-0.002381,0.400846,0.429210,49.798372,47.944004,49.798372,47.944004,49.798372,Tracking pass
2026-03-23T20:19:24.952542+00:00,0.263470,0.263469,1,0,0,0.313470,0.313470,325.677786,25.166844,50.195285,48.372703,50.173219,48.369833,-0.025984,-0.003374,-0.025999,-0.003381,-0.441207,-0.057344,-0.005455,-0.002386,0.764854,0.792832,49.408365,47.577002,49.408365,47.577002,49.408365,Tracking pass
2026-03-23T20:19:25.010382+00:00,0.321295,0.321294,1,0,0,0.371295,0.371295,325.684580,25.182989,50.169762,48.369383,50.147681,48.366507,-0.025522,-0.003320,-0.025538,-0.003327,-0.441523,-0.057482,-0.005459,-0.002390,1.170232,1.159887,48.977449,47.206620,48.977449,47.206620,48.977449,Tracking pass
2026-03-23T20:19:25.071140+00:00,0.382061,0.382060,1,0,0,0.432061,0.432061,325.691729,25.199969,50.142923,48.365886,50.120825,48.363002,-0.026840,-0.003497,-0.026856,-0.003505,-0.441855,-0.057628,-0.005464,-0.002395,1.728175,1.717872,48.392650,46.645130,48.392650,46.645130,48.392650,Tracking pass
2026-03-23T20:19:25.128957+00:00,0.439849,0.439848,1,0,0,0.489849,0.489849,325.698535,25.216130,50.117380,48.362552,50.095266,48.359661,-0.025543,-0.003334,-0.025559,-0.003341,-0.442171,-0.057766,-0.005468,-0.002400,2.287619,2.296457,47.807647,46.063204,47.807647,46.063204,47.807647,Tracking pass
2026-03-23T20:19:25.190498+00:00,0.501418,0.501417,1,0,0,0.551418,0.551418,325.705795,25.233363,50.090147,48.358991,50.068015,48.356092,-0.027233,-0.003561,-0.027251,-0.003569,-0.442507,-0.057914,-0.005473,-0.002405,2.840927,2.855129,47.227088,45.500964,47.227088,45.500964,47.227088,Tracking pass
2026-03-23T20:19:25.247281+00:00,0.558187,0.558186,1,0,0,0.608187,0.608187,325.712498,25.249267,50.065017,48.355699,50.042870,48.352794,-0.025130,-0.003292,-0.025145,-0.003298,-0.442818,-0.058051,-0.005477,-0.002410,3.332736,3.396291,46.710133,44.956503,46.710133,44.956503,46.710133,Tracking pass
2026-03-23T20:19:25.302944+00:00,0.613856,0.613855,1,0,0,0.663856,0.663856,325.719078,25.264874,50.040356,48.352463,50.018195,48.349552,-0.024660,-0.003236,-0.024675,-0.003242,-0.443123,-0.058185,-0.005481,-0.002414,3.814375,3.905138,46.203820,44.444413,46.203820,44.444413,46.203820,Tracking pass
2026-03-23T20:19:25.359614+00:00,0.670523,0.670522,1,0,0,0.720523,0.720523,325.725784,25.280774,50.015237,48.349162,49.993060,48.346244,-0.025120,-0.003301,-0.025135,-0.003308,-0.443434,-0.058322,-0.005485,-0.002419,4.313867,4.425315,45.679193,43.920929,45.679193,43.920929,45.679193,Tracking pass
2026-03-23T20:19:25.417649+00:00,0.728554,0.728553,1,0,0,0.778554,0.778554,325.732660,25.297069,49.989495,48.345774,49.967302,48.342848,-0.025742,-0.003389,-0.025758,-0.003396,-0.443752,-0.058462,-0.005490,-0.002424,4.835374,4.969954,45.131928,43.372894,45.131928,43.372894,45.131928,Tracking pass
2026-03-23T20:19:25.478715+00:00,0.789612,0.789611,1,0,0,0.839612,0.839612,325.739902,25.314229,49.962390,48.342200,49.940180,48.339267,-0.027104,-0.003574,-0.027122,-0.003582,-0.444088,-0.058611,-0.005494,-0.002429,5.375979,5.542788,44.564201,42.796479,44.564201,42.796479,44.564201,Tracking pass
2026-03-23T20:19:25.539319+00:00,0.850217,0.850216,1,0,0,0.900217,0.900217,325.747100,25.331275,49.935467,48.338644,49.913240,48.335703,-0.026923,-0.003556,-0.026941,-0.003564,-0.444421,-0.058758,-0.005499,-0.002434,5.895426,6.079745,44.017813,42.255958,44.017813,42.255958,44.017813,Tracking pass
2026-03-23T20:19:25.599414+00:00,0.910314,0.910313,1,0,0,0.960314,0.960314,325.754247,25.348194,49.908748,48.335108,49.886505,48.332160,-0.026719,-0.003536,-0.026735,-0.003543,-0.444751,-0.058904,-0.005503,-0.002439,6.390283,6.634812,43.496222,41.697348,43.496222,41.697348,43.496222,Tracking pass
2026-03-23T20:19:25.657818+00:00,0.968717,0.968716,1,0,0,1.018717,1.018717,325.761200,25.364650,49.882763,48.331663,49.860504,48.328708,-0.025985,-0.003445,-0.026000,-0.003451,-0.445073,-0.059047,-0.005508,-0.002444,6.891062,7.117652,42.969442,41.211056,42.969442,41.211056,42.969442,Tracking pass
2026-03-23T20:19:25.716547+00:00,1.027446,1.027445,1,0,0,1.077446,1.077446,325.768201,25.381211,49.856615,48.328191,49.834340,48.325229,-0.026148,-0.003472,-0.026164,-0.003479,-0.445397,-0.059191,-0.005512,-0.002449,7.406390,7.655253,42.427951,40.669976,42.427951,40.669976,42.427951,Tracking pass
2026-03-23T20:19:25.783631+00:00,1.094527,1.094526,1,0,0,1.144527,1.144527,325.776207,25.400143,49.826726,48.324216,49.804432,48.321245,-0.029889,-0.003976,-0.029909,-0.003984,-0.445767,-0.059355,-0.005517,-0.002454,8.012912,8.280701,41.791519,40.040544,41.791519,40.040544,41.791519,Tracking pass
2026-03-23T20:19:25.843100+00:00,1.153983,1.153982,1,0,0,1.203983,1.203983,325.783312,25.416938,49.800213,48.320682,49.777902,48.317704,-0.026513,-0.003533,-0.026530,-0.003541,-0.446095,-0.059501,-0.005522,-0.002459,8.565404,8.839888,41.212498,39.477816,41.212498,39.477816,41.212498,Tracking pass
2026-03-23T20:19:25.902211+00:00,1.213094,1.213093,1,0,0,1.263094,1.263094,325.790386,25.433651,49.773833,48.317160,49.751507,48.314176,-0.026380,-0.003522,-0.026395,-0.003529,-0.446421,-0.059647,-0.005526,-0.002464,9.069316,9.396586,40.682191,38.917590,40.682191,38.917590,40.682191,Tracking pass
2026-03-23T20:19:25.962040+00:00,1.272926,1.272925,1,0,0,1.322926,1.322926,325.797554,25.450582,49.747113,48.313587,49.724770,48.310595,-0.026720,-0.003573,-0.026737,-0.003581,-0.446752,-0.059794,-0.005530,-0.002469,9.598935,9.941568,40.125836,38.369027,40.125836,38.369027,40.125836,Tracking pass
2026-03-23T20:19:26.022808+00:00,1.333675,1.333674,1,0,0,1.383675,1.383675,325.804841,25.467786,49.719963,48.309950,49.697603,48.306951,-0.027150,-0.003637,-0.027167,-0.003645,-0.447088,-0.059944,-0.005535,-0.002475,10.118983,10.485219,39.578621,37.821731,39.578621,37.821731,39.578621,Tracking pass
